"","roi.1","roi.2","roi.3","roi.4","roi.5","roi.6","roi.7","roi.8","roi.9","roi.10","roi.11","roi.12","roi.13","roi.14","roi.15","roi.16","roi.17","roi.18","roi.19","roi.20","roi.21","roi.22","roi.23","roi.24","roi.25","roi.26","roi.27","roi.28","roi.29","roi.30","roi.31","roi.32","roi.33","roi.34","roi.35","roi.36","roi.37","roi.38","roi.39","roi.40","roi.41","roi.42","roi.43","roi.44","roi.45","roi.46","roi.47","roi.48","roi.49","roi.50","roi.51","roi.52","roi.53","roi.54","roi.55","roi.56","roi.57","roi.58","roi.59","roi.60","roi.61","roi.62","roi.63","roi.64","roi.65","roi.66","roi.67","roi.68","roi.69","roi.70","roi.71","roi.72","roi.73","roi.74","roi.75","roi.76","roi.77","roi.78","roi.79","roi.80","roi.81","roi.82","roi.83","roi.84","roi.85","roi.86","roi.87","roi.88","roi.89","roi.90","roi.91","roi.92","roi.93","roi.94","roi.95","roi.96"
"roi.29",0.485156620518326,0.627475272154632,0.646854426681478,0.276248298290048,0.464631907734748,0.232104760944888,0.395577708677651,0.5334191841727,0.0786625912014886,0.141268918639272,0.0871479060069745,0.19573477998144,0.32209274634623,0.168860643329916,0.194063427092615,0.0793941320596446,0.321828257570461,0.273426239648866,0.525089560472018,0.56450919890853,0.181452759445051,0.231029129289975,0.313733861138099,0.453086868937763,0.287006704958804,0.532695012856526,NA,0.83784328115898,NA,0.520217009158602,0.213783484189571,0.211604311252603,0.494245598787149,0.234144699403442,0.315643446395418,0.408043045478045,0.230431957736277,0.300666198719748,0.442115470701679,0.331312816183569,0.422994797241194,0.490823066016572,0.499537210480095,0.502127241559955,0.241628865324205,0.402395618445714,0.267382283703913,0.428852865440703,0.273016332293994,0.632699607414391,0.35586496146192,NA,NA,0.0810955820670904,0.409549178235516,0.36670416069738,0.283904571667289,NA,NA,0.0752971432571908,0.131962476936637,0.144002252286776,0.0974605756117548,NA,0.287852474128412,0.132284654281354,0.439288504244646,0.339961130252566,NA,NA,0.37373073232172,0.566498402128015,NA,0.574810184286475,0.10771889058666,0.481922539039157,1.37262681952526,0.331410886243221,0.158898554484962,0.1580469801897,0.354271192594653,0.13646778431659,0.208117781226817,0.486441589905974,0.221011609989092,0.182767145067446,0.380520142094078,0.340425598560012,0.334113328455824,0.382257052396286,0.551590447439267,0.434259792887979,0.309113750929176,0.385740824779105,0.234765662043173,0.365503909964023
"roi.30",0.593750161979461,0.0827077937097411,0.361549268351496,0.600881819772947,0.171140991186779,0.215375673874326,0.275391780036135,0.351394588419761,0.175362192736597,0.248295698487263,0.669209686506386,0.390598873580279,0.154348388956056,0.329889981909207,0.328445984863022,0.265767735694954,0.165475687874557,NA,-0.0747657651810109,0.224609961610983,0.708829436759339,0.55593220138934,0.223010722202037,0.481569860451518,0.551732936297843,0.137345863463462,0.328064014072482,0.407256042396638,0.520217009158602,NA,1.06810194488669,0.33128576850361,0.270333146559074,0.524732510701827,0.45844738631184,0.468614726978051,0.425722283501825,0.459143237517106,0.354649478970865,0.335191625428885,NA,0.263283350331882,0.270137879101477,0.196932120471802,0.158943110314917,0.275398476640007,0.393088299757522,0.53697802076676,0.51529005769004,0.120982896215487,0.37530605159765,0.310110608873073,0.161190182161471,NA,0.247750435126615,0.288972342831805,0.15955334811895,0.169359114827243,0.430114422304545,0.266461096900708,0.134767869534631,0.336779624769479,0.344968366808854,0.150758234264459,0.2555634522971,0.165923097597922,NA,0.265892952656813,0.433624274716678,0.422385680934871,0.309516234496006,0.532839981632611,0.616531556346489,0.179108049891798,0.514283294331488,0.473125483919435,0.506713798615393,1.22365137840188,0.80552437796327,0.48175782308113,0.200247453102765,0.230951844477661,0.48165772873789,0.52629112932278,0.3471735067484,0.465251382228228,0.390818122479423,0.38184465991422,NA,0.276361517232778,0.233152148845828,0.142392700848071,0.231164452766628,0.290938790300116,0.470231253333234,0.450916934060192
"roi.31",0.430621498072248,-0.127492259495101,0.254059662188085,0.492506125765579,0.0789199120161125,0.18484245637003,0.336715368582598,0.219556799054968,0.290106392812312,0.292620322126988,0.843210223372007,0.534091674273557,0.195497759436264,0.217040424328368,0.166464807074767,0.411568845378583,0.276099539679139,0.187959060278641,-0.200108123770666,NA,0.793501312296527,0.774669997683224,0.260449198127551,0.404382712531649,0.463593911099754,0.0974525409700284,0.35851534884151,0.335801794436514,0.213783484189571,1.06810194488669,NA,0.46988362579176,0.128024633488268,0.336412474793426,0.407522415431287,0.458610485767322,0.29668870197735,0.347142263372092,0.23319621210765,0.3629940221357,-0.0914402034766141,0.140853805735696,0.130561651186399,NA,0.0935546143307834,0.20986663815758,0.463056517401479,0.519545643550559,0.49734396096079,-0.103549382334192,0.462812490796247,0.397299820699423,0.42905449972425,0.220052213267321,0.34636975509978,0.270966479619799,0.162365235536662,0.343024537605095,0.695971367369449,0.487378985348259,0.304724197776086,0.256115374529588,0.283330067502242,0.228996876844402,0.389168429347912,0.356528746913996,-0.169613530695956,0.219183195412443,0.764885194090411,0.726933722938049,0.367223316925676,0.381077674467762,0.807314251651501,0.145363065680411,0.480144500732761,0.529203212260226,0.207690245698749,1.0666382110739,1.4695545517621,0.766268549822104,0.159762981351691,0.187244253467223,0.416771948795003,0.489399220079992,0.152030783373925,0.401570823302184,0.268165354651902,0.411357785691583,-0.190778328026434,0.239829026835728,0.101768237456505,NA,0.109958412575519,0.250380801070867,0.612977911944853,0.423183956946555
"roi.32",0.251867455297783,0.0985476207286837,0.1926851962143,0.230820452958194,0.123141289719613,0.155464006960644,0.539621039926663,0.160281235882545,0.407123289716487,0.522419067544823,0.332183375693489,0.412114367468295,0.561667275857461,0.168380390295947,0.0771550450345845,0.358499032007952,0.433543080227023,0.65442548740403,NA,0.164287140410083,0.364932078811025,0.89319285194865,0.852275345159762,0.925013555487741,0.116738065295241,0.147659278460508,0.108844724131748,0.289682116321835,0.211604311252603,0.33128576850361,0.46988362579176,NA,0.133922691743905,0.0940616433529252,0.120645648637382,0.770537876257862,0.114640329905111,0.200438731497656,0.393922187908747,0.78700757980314,0.183812725637061,0.253024598062671,0.144443039332595,0.199333322990593,0.224299969400777,0.366412698549116,1.34742250519276,0.562464157331138,0.302844287179511,0.0730829180034386,0.282733576474356,0.21923511179597,0.283116892637115,0.167103449439841,0.459358823117758,0.0968469348673743,0.209319163784143,0.461979486722163,0.305915342927295,0.379751798364851,0.525442135088324,0.178336488397492,0.0846393632497274,0.196717591155872,0.35635938925916,0.549289750300009,NA,0.317581579704726,0.456467457682189,0.620249246295944,0.695628287697559,0.648677219655839,0.222541520883258,0.0990148368902559,0.16755871213158,0.275529650496803,0.203713533785883,0.367836089259975,0.458525479452529,1.30719963102823,0.1769843238089,NA,0.131919312421777,0.766897597085111,NA,0.176006140364604,0.396230543649706,0.658748885649086,NA,0.279745169677459,0.179586122505743,NA,0.212968368786702,0.269807410824231,0.964899976098976,0.541940803023545
"roi.33",0.588572097139536,0.541580585142589,0.506662984014867,0.28612546505189,0.553975766893359,0.299578246512007,0.281898837997671,0.620005330291063,0.205815305231619,NA,0.107413624675232,0.14954998337887,0.229646117133244,0.251078400922738,0.2608279721771,0.231418326341216,0.186904634003418,0.130543213833457,0.319535453148847,0.463065138409482,0.151591817994124,0.147012671668888,0.185209328057291,0.333127263042711,0.44743570407386,0.345811100828508,0.423159707738248,0.463665461816695,0.494245598787149,0.270333146559074,0.128024633488268,0.133922691743905,NA,0.207530313969512,0.372510076239925,0.294229140632016,0.321654248115268,0.291551203226668,0.251480597247684,0.0987985200434304,0.299100787721966,0.316134461329901,0.247468622711358,0.390748193252409,0.219141172121011,0.299665623856216,0.289696930175628,0.399758796667243,0.297520586053315,0.476693569300744,0.180438145354338,NA,NA,0.207152139819754,0.281426053032359,0.320085703929132,0.228022752974902,0.0958533225873274,-0.0825921159429827,NA,0.181741773956803,0.221546859040153,NA,0.114701452901998,0.175523197306845,0.212942690206939,0.451008229426015,0.345892297379739,NA,0.0782948476737438,0.292887699579392,0.501745622988962,NA,0.347535317484743,0.28459736565327,0.26808581119878,0.37824993865876,0.0976633406260827,NA,0.117643898356914,0.802622731818633,0.232051449517068,0.258967328358501,0.352039424960255,0.266657898763574,0.189655524188841,0.355777911169559,0.118729651885951,0.191175526871953,0.161139106449356,0.259120755681487,0.506168912925547,0.247229022015477,0.330065935449592,0.300837369523564,0.3190008652051
"roi.34",0.225756854404479,0.279787262221514,0.327955420946779,0.213252256944997,0.12854579471662,0.226240877649915,0.234661750659339,0.708010373596453,0.15333863420024,NA,0.414640998176111,0.152951796479639,0.108704943081349,0.845839668635846,0.652641059075637,0.229259397689226,0.0773361980443774,-0.128026771208303,0.102742406899219,0.0895175154805198,0.178379204018179,NA,NA,0.283296459693391,0.272303996919365,0.088918689855809,0.213894536083154,0.097571961630493,0.234144699403442,0.524732510701827,0.336412474793426,0.0940616433529252,0.207530313969512,NA,0.399572500278324,0.370435188561453,0.875497981166572,1.03738071697767,0.470460982063248,0.248843088034263,0.0851917622546691,0.419948928039941,0.377363820529469,0.20191396828738,0.235653549020268,0.202370537637935,0.198266463162582,0.223117362221625,0.18780753619973,0.275415711365707,0.185601443740522,NA,NA,NA,0.135989883720128,0.63127399792729,0.237295793384098,NA,0.317776898830537,NA,NA,0.566862330886601,0.402758365233955,0.120403495939239,0.168971626575265,NA,NA,0.103239108268892,0.129124730649484,0.0786330524347479,0.0961075302220288,0.415436218018017,0.248840104779107,0.157029897711047,0.258451446632471,NA,0.323076339524967,0.459741075290722,0.281854863966407,0.158182361304919,0.205156678495714,0.3268404482219,0.59103206113978,0.374377332126718,0.844078519639941,0.956515192481245,0.483636005137525,0.180339683577141,NA,0.317893716699617,0.343837419581958,0.123226905269116,0.30593825906408,0.195436145636259,0.350118846428034,0.131225810534793
"roi.35",0.122533271155464,0.142525052982639,0.25786940272397,0.155859758043486,NA,0.152248553099019,0.268492574996744,0.498356125638092,0.262893407135644,NA,0.323892740818069,0.189519802880889,NA,0.128753429116122,0.19255160374612,0.281285923581729,0.184433231813185,NA,NA,NA,0.128008778814493,0.194881729738173,0.0762350898806965,0.302115515599498,0.490824179658557,0.211609397272272,0.210038521113692,0.0907343482196526,0.315643446395418,0.45844738631184,0.407522415431287,0.120645648637382,0.372510076239925,0.399572500278324,NA,0.63405146685793,0.273574241088986,0.468374298785829,0.513771668767875,0.196609328915155,-0.0769059206566252,0.261008304522575,0.166800928519148,0.162767303928063,NA,0.167364058928652,0.234553486954218,0.261451333999201,0.0724182925256998,0.0834789204684256,0.145517339314568,NA,NA,NA,0.269495746269002,0.417746462641426,0.291111869952744,NA,0.172567368317233,NA,NA,NA,0.178176091659173,0.0976546952734015,0.24075929218668,0.113849331899558,NA,-0.0692492907854641,NA,0.134592573543888,0.178152690632623,0.482569011076975,0.261986516142102,0.250767290836617,0.219418784583481,0.107845268742293,0.210860917558565,0.373392961363116,0.304486168751651,0.19679404669912,0.229935695857378,0.436438574842068,0.832573096543037,0.631059709079407,0.221833287853391,0.429499776832419,0.430916852206468,0.225907298458906,-0.184879664320066,0.0883960930868409,0.141002377472125,0.611697471438569,NA,0.222450012081538,0.289548994324804,0.209998364662504
"roi.36",0.264497088050368,0.193440267921467,0.400578104343584,0.268935304592172,0.105686976647031,0.205591405626061,0.472294891792029,0.445155117693931,0.364122728760527,0.295237804400125,0.406282311568567,0.431103791841691,0.347952237637115,0.224686735383547,0.271901202267362,0.362987064995031,0.388724157811441,0.435459588741219,0.101965722738858,0.209330255063223,0.308460156632579,0.652045146268581,0.597232446139531,1.1166005614201,0.26723102069817,0.28514317908307,0.118624570672741,0.230559132480465,0.408043045478045,0.468614726978051,0.458610485767322,0.770537876257862,0.294229140632016,0.370435188561453,0.63405146685793,NA,0.252011636299122,0.397093650317741,0.729533415871897,0.916092844860912,NA,0.305000296424927,0.198832344422768,0.364615970993387,0.116834902184491,0.239781567405841,0.824152201400299,0.766288274500905,0.271256642278406,0.103457283170374,0.345260663074742,0.167312215907489,0.165783934868083,0.0785782862780477,0.439194600291749,0.336804092627418,0.360883182144315,0.185159741322546,0.277784126997241,0.298530370200578,0.291597637556895,0.135306016681167,0.211238184750161,0.212601964602075,0.38282444669916,0.432179119226899,0.0947711893703509,0.225023338521688,0.285760383860715,0.449382539858168,0.61873582035712,0.976445533693055,0.218512593112616,0.31298939706986,0.17517695475429,0.258292055637815,0.36284864261806,0.440445234841528,0.413620855573963,0.67027317390143,0.229046170607098,0.137387577812882,0.413403082194245,1.45554729812258,0.14137998696081,0.358228972545034,0.763947999651883,0.919421447375937,NA,0.204178216624956,0.242468910696525,0.317753000460714,0.141106814380331,0.215280706011492,0.615863124782883,0.727821926231472
"roi.37",0.310260280282487,0.419016749064851,0.309547927515927,0.323487830916381,0.384975170678416,0.434718867507574,0.268561836014529,0.633599241826273,0.189928366700769,0.1619935430417,0.391374552170731,0.147545424126669,0.133169727334992,0.847216040242346,0.70576923887576,0.353412023586046,0.140823733947926,NA,0.206780271134529,0.277426398391408,0.310003640571985,0.127911505365799,0.0699225143775027,0.285039567728469,NA,NA,NA,0.149546041025246,0.230431957736277,0.425722283501825,0.29668870197735,0.114640329905111,0.321654248115268,0.875497981166572,0.273574241088986,0.252011636299122,NA,0.947658623016327,0.487895788047476,0.305393081537037,0.370842413094569,0.549709435431549,0.514935636339034,0.120256099192629,0.306803820074268,0.365844580297472,0.22460722335408,0.24018450222936,0.196105432517581,0.401519305585182,0.126893729572626,0.139260087192155,0.137415123432012,0.268347173833189,0.152483879741176,0.484721423836268,0.127970127996498,0.149517362067621,0.221752964664042,NA,0.153124836657021,0.694874869985309,0.300824616272379,0.265559722421991,0.16831897680172,0.123127009257125,0.264791988437088,0.257617769236891,0.175793587954822,0.142831908636329,0.0909797323589938,0.401030496026976,0.083596933888136,0.104614751769618,0.0852336641705881,0.0694249040031326,0.247404605677267,0.302707824657667,0.20869718501129,0.135746381077481,0.192283378895243,0.394246093431483,0.472375592632072,0.310612361577573,0.9602618484942,0.778678764762654,0.290717718402479,0.175372244637455,0.161908017392552,0.533548225313269,0.411818547276253,NA,0.311679755855234,0.367009617906971,0.350570753395262,0.156406625725243
"roi.38",0.262512733697696,0.376357900880524,0.352518073189191,0.287665979947321,0.247833859721427,0.323363703722855,0.329224923317332,0.815145695458093,0.351966302964891,0.198873542283786,0.484872102277349,0.216062484404225,0.279583395231134,0.899674237715407,0.711303455075722,0.463395748632064,0.189519012788882,NA,0.220020505988345,0.219085553206914,0.256694684216985,0.189532434402153,0.232061018191013,0.31580178144426,0.184834425485205,0.11741007676143,0.125655924792936,0.130696902643528,0.300666198719748,0.459143237517106,0.347142263372092,0.200438731497656,0.291551203226668,1.03738071697767,0.468374298785829,0.397093650317741,0.947658623016327,NA,0.745418938015712,0.359845962066142,0.161742730672184,0.489509953969423,0.405744819426626,0.17842653726606,0.294658119816607,0.328033586647786,0.265907375514708,0.284418299467715,0.257089901219407,0.333666901961468,0.257492040864249,0.153928097901838,0.171262735719023,0.276364278582334,0.248921420137781,0.677581477226056,0.258399966648758,0.13333108218914,0.280041452310777,NA,0.221669655656222,0.575786212065091,0.344748189963997,0.268588887252445,0.260435308080889,0.184937227787137,0.212841127491699,0.207926937258066,0.204114629752203,0.244464733515046,0.276120362638327,0.486007607033708,0.168694673644265,0.169215491729035,0.187336375560601,0.0834963687294755,0.330363811671053,0.399103750524268,0.304086888298423,0.172191106641039,0.291741583848354,0.562731301898618,0.68143743403385,0.477373482630431,0.842775535245071,0.9430983128451,0.472008859285486,0.257942801416914,NA,0.436195672843558,0.368315166076758,0.120498973710684,0.277204133358897,0.284061620353281,0.45452387942233,0.212282136495092
"roi.39",0.153466050117214,0.226511516689683,0.31544474063871,0.243019420954692,0.145361169517477,0.323888890149429,0.351049395484415,0.517341749769274,0.311551780611949,0.200382336322505,0.266729784309891,0.231745903936039,0.253076966505542,0.335582371941113,0.546192643240502,0.361348701678955,0.321277435602519,0.346824146969945,0.292003947030068,0.332705632315251,0.253363318859257,0.360786572555133,0.53750170725677,0.460010764149402,0.152009198539705,0.103383341884023,NA,0.107097484621297,0.442115470701679,0.354649478970865,0.23319621210765,0.393922187908747,0.251480597247684,0.470460982063248,0.513771668767875,0.729533415871897,0.487895788047476,0.745418938015712,NA,0.733921901332186,0.199251425125759,0.391352038332286,0.352042536671096,0.139177315156561,NA,0.211840289313,0.347085374705095,0.382352055857581,0.154849319019831,0.122925833859952,0.230306157944276,0.116723808626399,0.119466220781704,0.178740224363978,0.304707625381029,0.344157342735915,0.210985551557948,0.128659361311475,0.14149319582497,0.126770854416715,0.2226152196249,0.273607504730027,0.327139319590499,0.210042132330216,0.284966577865755,0.33322421530676,0.225512990864843,0.292151490167459,0.186918273679956,0.271650034308535,0.484416154600891,0.490852092108294,NA,0.150053813218575,NA,NA,0.421077465217168,0.314325437307697,0.180853747774099,0.241083700374864,0.1635386753066,0.27642893162181,0.367706675917772,0.672384090919344,0.281327979869175,0.474992736109054,0.632391129158624,0.574617697055633,NA,0.276352159430327,0.29593761121347,0.106671974057736,NA,0.102740372823821,0.314835000588954,0.390483807206148
"roi.40",0.255512859104542,0.104323372942616,0.264025240982066,0.289686237986686,0.160727275122974,0.264831856732692,0.430945619873448,0.199696051930069,0.274520138182126,0.296240989777421,0.279132877779228,0.358136023083686,0.356520383467593,0.270813907967925,0.332597748576186,0.386532201882013,0.398708461896401,0.520823393294566,0.136974531417171,0.233226718227373,0.344107260246013,0.780911500325285,0.795931189887339,0.861827190770205,NA,0.1492482908,-0.0770391674802853,0.245888060503782,0.331312816183569,0.335191625428885,0.3629940221357,0.78700757980314,0.0987985200434304,0.248843088034263,0.196609328915155,0.916092844860912,0.305393081537037,0.359845962066142,0.733921901332186,NA,0.168843073019161,0.267179716937328,0.248936598416817,0.102077815017911,0.102907610941159,0.31115345808912,0.718520633705461,0.76588904787453,0.221339686221541,0.0720252515824932,0.304844848027641,0.215795485008774,0.24236970682091,0.165383561050283,0.375737537325566,0.115114490250942,0.137963719116489,0.271072800706432,0.213803633719111,0.274154697284401,0.282071613950598,0.272635930894338,0.263470051461465,0.24661289600693,0.344699608842215,0.441735376176146,0.100431964046949,0.300190866069806,0.328787058382375,0.478413241425552,0.708972732956005,0.571208080839721,NA,0.174089406070571,NA,0.205389933674781,0.272364084435338,0.307067155311387,0.305243848472227,0.569434254221684,NA,NA,0.127935575013611,0.87008075400439,0.116683877039168,0.339908374334233,0.617862227389808,1.34770310608605,0.101963963186564,0.341820835721246,0.241403623167809,NA,0.110818741495074,0.213641416048376,0.501857349778192,0.760186998585492
"roi.41",0.254890534293972,0.692498010233769,0.253538213785049,0.136160261715089,0.727328917516069,0.340931145833224,0.161344830644423,0.210847614752532,NA,0.198338129097044,-0.0774788944199341,NA,0.243029168452502,0.214693351757393,0.191727327708733,NA,0.137131479125471,0.166885067705109,0.498611226488531,0.689321373657254,0.0744602921963752,0.0816867431669407,0.155364247538084,0.261090925462547,-0.22591728354902,0.210148623377044,-0.306677244028043,0.383828596126467,0.422994797241194,NA,-0.0914402034766141,0.183812725637061,0.299100787721966,0.0851917622546691,-0.0769059206566252,NA,0.370842413094569,0.161742730672184,0.199251425125759,0.168843073019161,NA,0.483385080562546,0.505642139056793,0.304510832201096,0.330705566938869,0.405561231521773,0.217296043965084,0.188144417951675,NA,0.648109651775328,NA,NA,NA,0.176509908531548,0.0720875776666445,NA,-0.0722110601404699,0.0760749819568881,-0.224730400662374,-0.196374595519632,NA,0.130367878079238,-0.0850615212697691,NA,NA,NA,0.542478682792319,0.443906234101208,-0.081564787885031,NA,0.111344752629971,0.293305689881169,-0.320132749963575,0.13875564802504,-0.238410463867806,0.0945491645551795,0.414121786941584,-0.103531545985354,-0.126190721886922,0.111483193121079,0.14873005767896,NA,NA,0.115509200334945,0.159731216379026,NA,NA,0.0765804686937653,0.626736464943979,0.402759401915722,0.427824099275957,NA,0.315973050195411,0.325959700181873,0.185996068814786,0.1501003595339
"roi.42",0.232683954848122,0.898694053466494,0.476020010046998,0.138716668374663,0.344781590434438,0.286379481272384,0.742440784347773,0.606310169628726,0.446746416839809,0.3923722901835,0.266880489036672,0.172598505974137,0.421224186813857,0.461956890987691,0.301768683359575,0.247274639384584,0.564176592134162,0.298952479585653,0.516999356322399,0.45549478870586,0.211441623883831,0.167075048549411,0.257800514756683,0.369771865098164,NA,0.443751275162121,NA,0.321655745804916,0.490823066016572,0.263283350331882,0.140853805735696,0.253024598062671,0.316134461329901,0.419948928039941,0.261008304522575,0.305000296424927,0.549709435431549,0.489509953969423,0.391352038332286,0.267179716937328,0.483385080562546,NA,0.905622113334218,0.634208675516295,0.61730553544718,0.868694371143062,0.372001477206468,0.266800325872102,0.221796516758041,0.698847532577663,0.222124938589733,0.0965311419164528,NA,0.189594239126393,0.437830371397769,0.361529998023239,0.377376794459813,0.19489513314868,0.104661208266937,NA,0.302875412497506,0.324711759876305,0.121204204615103,0.161571037805627,0.536719596337604,0.267770559670882,0.474352130130156,0.332842761028439,0.13081694454815,0.148053123332016,0.218877344214141,0.492946683371042,NA,0.487763216326492,NA,0.207504660709188,0.474074122065752,0.205317883524337,0.144844819552154,0.224014828677002,0.191097910711836,0.195907421335374,0.325449979133829,0.403254632733741,0.425551519102344,0.353960632396324,0.285931586617378,0.150310785094178,0.143646996829615,1.02520471178225,0.8243601290791,0.284295924822724,0.647117754031052,0.778862257574588,0.388170820141468,0.141720528648854
"roi.43",0.214667854422984,0.752964712745236,0.512239110792523,0.0987909472110425,0.277381553573116,0.348184312100436,0.499262640603836,0.412239578179771,0.320112231097613,0.302986913032144,0.184341320626736,NA,0.330145330035474,0.447454074147537,0.332814411863096,0.215153629071517,0.54627082893066,0.250760395170274,0.685378612951644,0.448985879462087,0.140507155351852,NA,0.164466451323892,0.235020990800504,NA,0.60983690552175,NA,0.318035308463628,0.499537210480095,0.270137879101477,0.130561651186399,0.144443039332595,0.247468622711358,0.377363820529469,0.166800928519148,0.198832344422768,0.514935636339034,0.405744819426626,0.352042536671096,0.248936598416817,0.505642139056793,0.905622113334218,NA,0.527183881944339,0.572034285993097,0.812414963605892,0.227748306531633,0.216294897695125,0.243464270782275,0.585165171192697,0.274085055562516,0.110563479987612,NA,0.168499817237613,0.301503879561545,0.156042788860731,0.102715910196278,0.169099650217251,NA,NA,0.186578920771756,0.336826138848785,0.151937837496605,0.138923032324261,0.437161980877033,0.154945229693034,0.517439667592105,0.368411804130727,0.106276004607024,0.100317336919124,0.153590004649147,0.350868889443586,NA,0.559689070826987,NA,0.210197634824106,0.468956902557257,0.23692527653009,0.170748979237753,0.158920300134605,0.131477286732406,NA,0.195526990180309,0.286601732956664,0.357952492960995,0.361486327436007,0.255136667048226,0.123913578554068,0.198326570006404,0.600086193338174,1.07295273942069,0.191031388585696,0.47958452915397,0.716465014949972,0.285986379680715,NA
"roi.44",0.307832368111384,0.902240811043813,0.438775400563913,0.0731734413769025,0.212976383034803,0.0732913654614096,0.498238661509236,0.519771234024306,0.384964291560029,0.442554019292636,0.147319925747646,0.220759890292391,0.533592280852974,0.289757180714288,0.143084770205343,0.175018338184355,0.434134357943952,0.347166906234005,0.481183441383065,0.460329317185058,0.0733527401832754,0.164789701416499,0.32775098595642,0.371944541870037,0.151321153026261,0.577850521225266,0.0777349835356748,0.346161776173471,0.502127241559955,0.196932120471802,NA,0.199333322990593,0.390748193252409,0.20191396828738,0.162767303928063,0.364615970993387,0.120256099192629,0.17842653726606,0.139177315156561,0.102077815017911,0.304510832201096,0.634208675516295,0.527183881944339,NA,0.556583289275988,0.535465661284927,0.344917565583453,0.316312081221251,0.286833093626289,0.691584128405799,0.219629480055065,NA,-0.0877426729812143,NA,0.341037258670001,0.268291523744833,0.579737740644227,0.179684804419481,NA,NA,0.285994821577866,NA,-0.124943587464593,0.122391871330556,0.38005973095925,0.232816323282305,0.503186334602084,0.325086674589408,NA,0.123193860309884,0.34423335785209,0.498935434074357,NA,0.514305177004993,0.153525706612305,0.233378847084776,0.52491713297484,0.146068484252515,0.101111413461443,0.196616614424066,0.306397458614527,-0.0966037606855302,0.171118637284693,0.404031223753506,0.0940267461425112,0.12082144784055,0.43385161987419,0.12890806886404,0.154645781481037,0.340658374752974,0.543671258413047,0.658882907425739,0.698155283920807,0.468726417070683,0.288426620451676,0.202645747693369
"roi.45",0.175128919702982,0.676163831884963,0.394932709162003,NA,0.260501591412146,0.152638901769883,0.530369021992814,0.405775077958074,0.402645791766071,0.479897142547245,0.236213781841626,0.178957373844903,0.470312693781211,0.460280424027745,0.149029484435267,0.236519878646763,0.473934055196991,0.230691137460457,0.278530864220993,0.267607548777563,0.171081696849347,0.131030308062288,0.162204835109119,0.243402568972982,NA,0.497314005754079,NA,0.291593287679971,0.241628865324205,0.158943110314917,0.0935546143307834,0.224299969400777,0.219141172121011,0.235653549020268,NA,0.116834902184491,0.306803820074268,0.294658119816607,NA,0.102907610941159,0.330705566938869,0.61730553544718,0.572034285993097,0.556583289275988,NA,1.00480701756963,0.322684985914597,0.23683584272787,0.262547583140307,0.485976468288259,0.249497698303253,0.143865588659875,0.0785843607089368,0.126658666052275,0.266905918732127,0.153673989621443,0.154664894448861,0.217500797610213,NA,0.130254665078551,0.281177385668259,0.303468771104473,NA,0.196978846871031,0.362969841968662,0.203046193044597,0.275432864368782,0.274862592044338,0.18172743254622,0.197862064425191,0.172962778709814,0.303584470177402,0.12810207435921,0.341939414192981,0.23151059184676,0.270786061192638,0.26779429038036,0.166658934307359,0.170049880124428,0.232495865808863,0.157776157046255,0.284237246797556,0.246265751749876,0.227876531258839,0.27713080081379,0.204295134658092,0.0821442454195332,NA,0.0935365482258869,0.476429377592657,0.404035638955839,0.0784869215744514,1.07906256960337,0.864260203250501,0.374549688426499,0.0735431417241621
"roi.46",0.275799720302284,0.660813496915304,0.399490201269448,0.151339146776492,0.29550708336271,0.254814677606703,0.711266948212584,0.415822680603743,0.507300400218472,0.485644638565421,0.200674963917819,0.17492151734674,0.497134004268691,0.417980568356339,0.225407849304829,0.336953972782525,0.612015050030931,0.33492100517264,0.42062656775241,0.430454513183447,0.259436391872043,0.292186332157362,0.330578515298075,0.33874911363052,NA,0.582303135446508,NA,0.391888161300284,0.402395618445714,0.275398476640007,0.20986663815758,0.366412698549116,0.299665623856216,0.202370537637935,0.167364058928652,0.239781567405841,0.365844580297472,0.328033586647786,0.211840289313,0.31115345808912,0.405561231521773,0.868694371143062,0.812414963605892,0.535465661284927,1.00480701756963,NA,0.497062313618899,0.334991733886739,0.308590696284371,0.584957017051834,0.288965809532936,0.184655785858274,0.10663855676591,0.222111908474593,0.415138682175576,0.19585986472888,0.230156299823682,0.354151240306476,0.118300517791508,0.0970365756289461,0.372599335401274,0.417744028650254,0.0724405447739095,0.255192540684824,0.498890351281039,0.29063461163864,0.438103871683772,0.37493645660206,0.229195207141236,0.271144131544338,0.328032871082033,0.413070970478574,0.0784551020476613,0.462020513891568,0.117949465818279,0.293319810634725,0.342288461387253,0.246391885993577,0.246790293796898,0.375963417959042,0.198120923108797,0.318144116389925,0.32508812188281,0.416771429159074,0.295772670559808,0.296492252407417,0.20245977416583,0.189487576676792,0.179271932259091,0.75499107935629,0.673540387874245,0.206486797770746,0.857064125995398,1.39053085257817,0.481860137375974,0.153433169524146
